Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:1902680~positive regulation of RNA biosynthetic process	11	6.2857142857142865	0.013076290394112533	ARHGEF11, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	73	131	2078	2.390254104360556	0.9999999982523745	0.801315075351216	0.801315075351216
GOTERM_BP_FAT	GO:1903508~positive regulation of nucleic acid-templated transcription	11	6.2857142857142865	0.013076290394112533	ARHGEF11, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	73	131	2078	2.390254104360556	0.9999999982523745	0.801315075351216	0.801315075351216
GOTERM_BP_ALL	GO:0019438~aromatic compound biosynthetic process	21	12.0	0.013286843903628335	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	361	2129	1.696543088073464	0.9999999995847269	0.5929168097665166	0.5929168097665166
GOTERM_BP_5	GO:1902680~positive regulation of RNA biosynthetic process	11	6.2857142857142865	0.013364754268607764	ARHGEF11, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	69	131	1952	2.3754840137183315	0.9999985463188803	0.7027047112810083	0.7027047112810083
GOTERM_BP_5	GO:0045893~positive regulation of transcription, DNA-templated	11	6.2857142857142865	0.013364754268607764	ARHGEF11, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	69	131	1952	2.3754840137183315	0.9999985463188803	0.7027047112810083	0.7027047112810083
GOTERM_BP_3	GO:0009889~regulation of biosynthetic process	21	12.0	0.013381993716823288	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	352	2074	1.6949719800747196	0.997441275534988	0.6631596864217308	0.6631596864217308
GOTERM_BP_3	GO:0009888~tissue development	16	9.142857142857142	0.013472770153037422	LAMB2, LOC100224843, PTCH1, PCDH8, GATA6, GATA5, KLHL12, LAMB1, AXIN2, TGFBR1, NR5A2, PTK7, HNF4A, ALX1, BMPR1B, BMPR1A	73	237	2074	1.9180394196867232	0.9975434753677812	0.6631596864217308	0.6631596864217308
GOTERM_BP_4	GO:0009891~positive regulation of biosynthetic process	12	6.857142857142858	0.013948833760298549	NCOR2, ARHGEF11, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	73	150	2043	2.2389041095890407	0.9999919454430412	0.7711083378203073	0.7711083378203073
GOTERM_MF_ALL	GO:0004672~protein kinase activity	13	7.428571428571429	0.01421057413781532	ACVR1, ACVRL1, ACVR1B, LOC100231693, TGFBR1, DCLK1, PTK7, LOC100221543, BMPR1B, ALPK1, SGK1, SGK2, BMPR1A	107	146	2596	2.1602867750608117	0.9600575265957886	0.118421451148461	0.10684246481394481
GOTERM_BP_ALL	GO:0009653~anatomical structure morphogenesis	20	11.428571428571429	0.01424565684790449	HSPA5, LAMB2, LOC100224843, PTCH1, PCDH8, GATA6, GATA5, KLHL12, LAMB1, AXIN2, NR2E3, TGFBR1, NR5A2, ADGRB2, PTK7, ADGRB3, ADGRB1, DCX, BMPR1B, BMPR1A	73	339	2129	1.720612599507011	0.9999999999136129	0.5929168097665166	0.5929168097665166
GOTERM_BP_ALL	GO:0048856~anatomical structure development	30	17.142857142857142	0.014265429562216346	RAX, GATA6, GATA5, KLHL12, IKZF1, NR2E3, SIX6, HNF4A, GPR171, LOC100220115, ALX1, MNX1, HSPA9, HSPA5, LAMB2, LOC100224843, PTCH1, PCDH8, LAMB1, AXIN2, TGFBR1, LOC100231893, NR5A2, ADGRB2, PTK7, ADGRB3, ADGRB1, DCX, BMPR1B, BMPR1A	73	594	2129	1.4729486647294867	0.9999999999163665	0.5929168097665166	0.5929168097665166
GOTERM_CC_3	GO:0043296~apical junction complex	5	2.857142857142857	0.014285128761501875	CLDN5, LOC100229020, CLDN14, CLDN1, TGFBR1	114	21	2434	5.083542188805347	0.8088384689134188	0.8213949037863578	0.8213949037863578
GOTERM_BP_4	GO:0031326~regulation of cellular biosynthetic process	21	12.0	0.014327888288064269	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	349	2043	1.6839894807080895	0.9999941573272042	0.7711083378203073	0.7711083378203073
GOTERM_BP_ALL	GO:0018130~heterocycle biosynthetic process	21	12.0	0.01452294993739176	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	364	2129	1.6825605900948366	0.999999999945157	0.5929168097665166	0.5929168097665166
GOTERM_BP_2	GO:0009653~anatomical structure morphogenesis	20	11.428571428571429	0.014591979875894001	HSPA5, LAMB2, LOC100224843, PTCH1, PCDH8, GATA6, GATA5, KLHL12, LAMB1, AXIN2, NR2E3, TGFBR1, NR5A2, ADGRB2, PTK7, ADGRB3, ADGRB1, DCX, BMPR1B, BMPR1A	73	339	2124	1.7165717056612921	0.7925459531758362	0.31557736825584687	0.3126280470571941
GOTERM_BP_ALL	GO:2000112~regulation of cellular macromolecule biosynthetic process	20	11.428571428571429	0.014685246062328586	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	340	2129	1.7155519742143432	0.9999999999579658	0.5929168097665166	0.5929168097665166
GOTERM_BP_2	GO:0048856~anatomical structure development	30	17.142857142857142	0.014746605993263873	RAX, GATA6, GATA5, KLHL12, IKZF1, NR2E3, SIX6, HNF4A, GPR171, LOC100220115, ALX1, MNX1, HSPA9, HSPA5, LAMB2, LOC100224843, PTCH1, PCDH8, LAMB1, AXIN2, TGFBR1, LOC100231893, NR5A2, ADGRB2, PTK7, ADGRB3, ADGRB1, DCX, BMPR1B, BMPR1A	73	594	2124	1.4694894146948942	0.7960002960127724	0.31557736825584687	0.3126280470571941
GOTERM_BP_4	GO:0051171~regulation of nitrogen compound metabolic process	22	12.571428571428573	0.01491788979351593	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, AXIN2, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	374	2043	1.6462530217566478	0.9999964561057268	0.7711083378203073	0.7711083378203073
GOTERM_MF_DIRECT	GO:0045028~G-protein coupled purinergic nucleotide receptor activity	3	1.7142857142857144	0.015235903757648828	P2RY12, P2RY13, P2RY14	107	5	2596	14.557009345794393	0.7911256898654887	0.19415723831806328	0.18273622429935366
GOTERM_BP_FAT	GO:0034654~nucleobase-containing compound biosynthetic process	21	12.0	0.015252439300680022	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	357	2078	1.6744560838033842	0.9999999999406025	0.8987206541785305	0.8987206541785305
GOTERM_BP_DIRECT	GO:0007346~regulation of mitotic cell cycle	3	1.7142857142857144	0.015493185814224163	PTCH1, SRSF3, PIM3	73	6	2129	14.582191780821917	0.9943062493381876	1.0	1.0
GOTERM_BP_5	GO:0034654~nucleobase-containing compound biosynthetic process	21	12.0	0.015541556770287755	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	69	357	1952	1.6641091219096336	0.9999998399739533	0.7763007606758734	0.7763007606758734
GOTERM_BP_4	GO:0009889~regulation of biosynthetic process	21	12.0	0.015699211668197873	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	352	2043	1.669637297633873	0.9999981729917837	0.7711083378203073	0.7711083378203073
GOTERM_MF_5	GO:0004672~protein kinase activity	13	7.428571428571429	0.016064387477538036	ACVR1, ACVRL1, ACVR1B, LOC100231693, TGFBR1, DCLK1, PTK7, LOC100221543, BMPR1B, ALPK1, SGK1, SGK2, BMPR1A	78	146	1836	2.095890410958904	0.5477617365285186	0.07871549863993639	0.061044672414644535
GOTERM_MF_FAT	GO:0004672~protein kinase activity	13	7.428571428571429	0.01650949129859655	ACVR1, ACVRL1, ACVR1B, LOC100231693, TGFBR1, DCLK1, PTK7, LOC100221543, BMPR1B, ALPK1, SGK1, SGK2, BMPR1A	107	146	2543	2.1161823070029446	0.9738983536813955	0.1339103183108387	0.12045814021568596
GOTERM_BP_ALL	GO:0010556~regulation of macromolecule biosynthetic process	20	11.428571428571429	0.01655365915260978	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	344	2129	1.695603695444409	0.9999999999980397	0.626824961555953	0.626824961555953
GOTERM_BP_1	GO:0032501~multicellular organismal process	34	19.428571428571427	0.016568669701124274	RAX, GATA6, GATA5, KLHL12, IKZF1, NR2E3, SIX6, HNF4A, GPR171, LOC100220115, ALX1, LDLRAP1, MNX1, HSPA9, P2RY12, HSPA5, LAMB2, LOC100224843, PTCH1, PCDH8, LAMB1, AXIN2, TGFBR1, LOC100231893, MC3R, NR5A2, MC1R, ADGRB2, PTK7, ADGRB3, ADGRB1, DCX, BMPR1B, BMPR1A	73	709	2129	1.3985741059180399	0.2840531216459774	0.244664386960482	0.244664386960482
GOTERM_BP_ALL	GO:0032501~multicellular organismal process	34	19.428571428571427	0.016568669701124274	RAX, GATA6, GATA5, KLHL12, IKZF1, NR2E3, SIX6, HNF4A, GPR171, LOC100220115, ALX1, LDLRAP1, MNX1, HSPA9, P2RY12, HSPA5, LAMB2, LOC100224843, PTCH1, PCDH8, LAMB1, AXIN2, TGFBR1, LOC100231893, MC3R, NR5A2, MC1R, ADGRB2, PTK7, ADGRB3, ADGRB1, DCX, BMPR1B, BMPR1A	73	709	2129	1.3985741059180399	0.9999999999980874	0.626824961555953	0.626824961555953
GOTERM_BP_ALL	GO:0098609~cell-cell adhesion	9	5.142857142857142	0.016689457180746735	LOC100229528, PCDH10, PCDH8, LOC100229630, GATA5, LOC100220115, LAMB1, PCDH12, LOC105759510	73	99	2129	2.651307596513076	0.9999999999984316	0.626824961555953	0.626824961555953
GOTERM_MF_DIRECT	GO:0005198~structural molecule activity	5	2.857142857142857	0.017131521028064405	CLDN5, COPA, LOC100229020, CLDN14, CLDN1	107	25	2596	4.852336448598131	0.8283943660451826	0.19415723831806328	0.18273622429935366
GOTERM_BP_FAT	GO:0019438~aromatic compound biosynthetic process	21	12.0	0.01716284249607336	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	361	2078	1.6559025537889422	0.9999999999969678	0.973229373044995	0.973229373044995
GOTERM_BP_ALL	GO:1901362~organic cyclic compound biosynthetic process	21	12.0	0.01727302767868806	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	370	2129	1.6552758237689742	0.9999999999993987	0.6339986295700276	0.6339986295700276
GOTERM_BP_4	GO:0034654~nucleobase-containing compound biosynthetic process	21	12.0	0.018217327275671612	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	357	2043	1.6462530217566478	0.9999997848069927	0.8450815708436553	0.8450815708436553
GOTERM_MF_2	GO:0043167~ion binding	53	30.28571428571429	0.01832736605823458	LOC100229528, ACVRL1, LOC100227703, HNF4G, NR2E1, LOC105759510, NR2E3, ZCCHC14, HNF4A, AKT3, PIM1, LOC100220115, AKT1, PIM3, KIF1B, KIF1A, LDLRAP1, ACVR1, TGFBR1, NR5A2, LOC100229630, SGK1, ALPK1, SGK2, PCDH10, IGHMBP2, GATA6, GATA5, GATA4, PCDH12, ACVR1B, HSPA14, HSPA13, RXRA, LOC100221543, HSPA9, HSPA8, HSPA5, PTCH1, PCDH8, ESRRG, NR2F2, HSPA2, MEX3D, LOC100231693, DCLK1, NR2F6, MYO1D, MEX3B, MEX3A, PTK7, BMPR1B, BMPR1A	102	1050	2567	1.2703174603174603	0.3931232809708376	0.08247314726205562	0.07330946423293833
GOTERM_BP_3	GO:0009653~anatomical structure morphogenesis	20	11.428571428571429	0.018554244594621634	HSPA5, LAMB2, LOC100224843, PTCH1, PCDH8, GATA6, GATA5, KLHL12, LAMB1, AXIN2, NR2E3, TGFBR1, NR5A2, ADGRB2, PTK7, ADGRB3, ADGRB1, DCX, BMPR1B, BMPR1A	73	339	2074	1.6761627672041055	0.9997506718071184	0.7109711954126449	0.7109711954126449
GOTERM_BP_FAT	GO:0018130~heterocycle biosynthetic process	21	12.0	0.01871750976853488	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	364	2078	1.642255005268704	0.9999999999997318	0.973229373044995	0.973229373044995
GOTERM_BP_FAT	GO:2000112~regulation of cellular macromolecule biosynthetic process	20	11.428571428571429	0.01874885739541881	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	340	2078	1.6744560838033842	0.9999999999997446	0.973229373044995	0.973229373044995
GOTERM_BP_3	GO:0050794~regulation of cellular process	49	28.000000000000004	0.018964048680063815	NR2E3, HNF4A, GPR171, AKT3, PIM1, AKT1, PIM3, SYNPO, LDLRAP1, PKNOX1, PKNOX2, ARHGEF11, NCOA5, AXIN1, TFEB, MITF, AXIN2, TGFBR1, NCOR2, MC3R, NR5A2, ADGRB2, ADGRB3, ADGRB1, TFEC, DCX, SRSF3, ALPK1, KLHL18, GATA6, GATA5, KLHL12, GATA4, ALX1, HSPA9, HSPA8, P2RY13, HSPA5, PTCH1, LAMB1, DCLK1, KLHL20, RAX2, FOSL2, MC1R, PTK7, BMPR1B, ASB3, BMPR1A	73	1122	2074	1.240763802407638	0.9997927851543631	0.7109711954126449	0.7109711954126449
GOTERM_BP_FAT	GO:0098609~cell-cell adhesion	9	5.142857142857142	0.019058016443439848	LOC100229528, PCDH10, PCDH8, LOC100229630, GATA5, LOC100220115, LAMB1, PCDH12, LOC105759510	73	99	2078	2.587795765877958	0.9999999999998423	0.973229373044995	0.973229373044995
GOTERM_BP_5	GO:2000112~regulation of cellular macromolecule biosynthetic process	20	11.428571428571429	0.01913674062831483	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	69	340	1952	1.6641091219096336	0.9999999958613489	0.910362089889834	0.910362089889834
GOTERM_BP_3	GO:0098609~cell-cell adhesion	9	5.142857142857142	0.01925881341975562	LOC100229528, PCDH10, PCDH8, LOC100229630, GATA5, LOC100220115, LAMB1, PCDH12, LOC105759510	73	99	2074	2.582814445828144	0.9998186133089684	0.7109711954126449	0.7109711954126449
GOTERM_BP_ALL	GO:0009887~animal organ morphogenesis	11	6.2857142857142865	0.01986785743035864	NR5A2, PTK7, LOC100224843, PTCH1, GATA6, GATA5, AXIN2, BMPR1B, NR2E3, TGFBR1, BMPR1A	73	143	2129	2.243414120126449	0.9999999999999916	0.6975345597832436	0.6975345597832436
GOTERM_BP_ALL	GO:0051241~negative regulation of multicellular organismal process	11	6.2857142857142865	0.01986785743035864	HSPA9, MC1R, ADGRB2, ADGRB3, PTCH1, GPR171, ADGRB1, GATA6, GATA5, AXIN2, BMPR1A	73	143	2129	2.243414120126449	0.9999999999999916	0.6975345597832436	0.6975345597832436
GOTERM_BP_2	GO:0051241~negative regulation of multicellular organismal process	11	6.2857142857142865	0.02016512909369851	HSPA9, MC1R, ADGRB2, ADGRB3, PTCH1, GPR171, ADGRB1, GATA6, GATA5, AXIN2, BMPR1A	73	143	2124	2.238145416227608	0.8869268815006005	0.3411219679165471	0.33793391214162605
GOTERM_BP_ALL	GO:0010468~regulation of gene expression	22	12.571428571428573	0.020420706053797984	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, AXIN2, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC3R, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	401	2129	1.6000409934068938	0.9999999999999967	0.701690218657101	0.701690218657101
GOTERM_BP_4	GO:0019438~aromatic compound biosynthetic process	21	12.0	0.020455213706630622	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	361	2043	1.6280119910446629	0.9999999679898046	0.8989528128966615	0.8989528128966615
GOTERM_BP_FAT	GO:0010556~regulation of macromolecule biosynthetic process	20	11.428571428571429	0.021071723977217537	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	344	2078	1.654985664224275	0.9999999999999932	1.0	1.0
GOTERM_CC_FAT	GO:0005911~cell-cell junction	7	4.0	0.021380291032362605	CLDN5, PTK7, LOC100229020, CLDN14, PCDH12, CLDN1, TGFBR1	59	62	1613	3.086659376708584	0.9799955599274762	0.48372908460720393	0.475711475470068
GOTERM_BP_5	GO:0010556~regulation of macromolecule biosynthetic process	20	11.428571428571429	0.021517184513527694	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	69	344	1952	1.6447590158409169	0.9999999996347001	0.9770757876824621	0.9770757876824621
GOTERM_BP_ALL	GO:0044767~single-organism developmental process	30	17.142857142857142	0.021618982288714797	RAX, GATA6, GATA5, KLHL12, IKZF1, NR2E3, SIX6, HNF4A, GPR171, LOC100220115, ALX1, MNX1, HSPA9, HSPA5, LAMB2, LOC100224843, PTCH1, PCDH8, LAMB1, AXIN2, TGFBR1, LOC100231893, NR5A2, ADGRB2, PTK7, ADGRB3, ADGRB1, DCX, BMPR1B, BMPR1A	73	612	2129	1.4296266451786195	0.9999999999999996	0.7273886749223833	0.7273886749223833
GOTERM_MF_4	GO:0016502~nucleotide receptor activity	3	1.7142857142857144	0.02170832727905544	P2RY12, P2RY13, P2RY14	96	6	2356	12.270833333333332	0.7800537209424243	0.24964576370913757	0.21346521824404519
GOTERM_MF_ALL	GO:0045028~G-protein coupled purinergic nucleotide receptor activity	3	1.7142857142857144	0.02224881955825647	P2RY12, P2RY13, P2RY14	107	6	2596	12.130841121495326	0.9936703672359708	0.16148336776153888	0.14569388291374397
GOTERM_MF_ALL	GO:0016502~nucleotide receptor activity	3	1.7142857142857144	0.02224881955825647	P2RY12, P2RY13, P2RY14	107	6	2596	12.130841121495326	0.9936703672359708	0.16148336776153888	0.14569388291374397
GOTERM_MF_ALL	GO:0001614~purinergic nucleotide receptor activity	3	1.7142857142857144	0.02224881955825647	P2RY12, P2RY13, P2RY14	107	6	2596	12.130841121495326	0.9936703672359708	0.16148336776153888	0.14569388291374397
GOTERM_MF_ALL	GO:0001608~G-protein coupled nucleotide receptor activity	3	1.7142857142857144	0.02224881955825647	P2RY12, P2RY13, P2RY14	107	6	2596	12.130841121495326	0.9936703672359708	0.16148336776153888	0.14569388291374397
GOTERM_BP_4	GO:0018130~heterocycle biosynthetic process	21	12.0	0.022272262666218033	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	364	2043	1.614594309799789	0.9999999932083311	0.9145428596642552	0.9145428596642552
GOTERM_BP_2	GO:0044767~single-organism developmental process	30	17.142857142857142	0.022316390424447004	RAX, GATA6, GATA5, KLHL12, IKZF1, NR2E3, SIX6, HNF4A, GPR171, LOC100220115, ALX1, MNX1, HSPA9, HSPA5, LAMB2, LOC100224843, PTCH1, PCDH8, LAMB1, AXIN2, TGFBR1, LOC100231893, NR5A2, ADGRB2, PTK7, ADGRB3, ADGRB1, DCX, BMPR1B, BMPR1A	73	612	2124	1.426269137792103	0.91062381953144	0.3411219679165471	0.33793391214162605
GOTERM_BP_FAT	GO:0009887~animal organ morphogenesis	11	6.2857142857142865	0.02313251065714486	NR5A2, PTK7, LOC100224843, PTCH1, GATA6, GATA5, AXIN2, BMPR1B, NR2E3, TGFBR1, BMPR1A	73	143	2078	2.1896733403582718	0.9999999999999998	1.0	1.0
GOTERM_BP_FAT	GO:0051241~negative regulation of multicellular organismal process	11	6.2857142857142865	0.02313251065714486	HSPA9, MC1R, ADGRB2, ADGRB3, PTCH1, GPR171, ADGRB1, GATA6, GATA5, AXIN2, BMPR1A	73	143	2078	2.1896733403582718	0.9999999999999998	1.0	1.0
GOTERM_MF_FAT	GO:0001614~purinergic nucleotide receptor activity	3	1.7142857142857144	0.023133514295052362	P2RY12, P2RY13, P2RY14	107	6	2543	11.883177570093459	0.9940582960047768	0.16342708485859572	0.14700975213307468
GOTERM_MF_FAT	GO:0016502~nucleotide receptor activity	3	1.7142857142857144	0.023133514295052362	P2RY12, P2RY13, P2RY14	107	6	2543	11.883177570093459	0.9940582960047768	0.16342708485859572	0.14700975213307468
GOTERM_MF_FAT	GO:0045028~G-protein coupled purinergic nucleotide receptor activity	3	1.7142857142857144	0.023133514295052362	P2RY12, P2RY13, P2RY14	107	6	2543	11.883177570093459	0.9940582960047768	0.16342708485859572	0.14700975213307468
GOTERM_MF_FAT	GO:0001608~G-protein coupled nucleotide receptor activity	3	1.7142857142857144	0.023133514295052362	P2RY12, P2RY13, P2RY14	107	6	2543	11.883177570093459	0.9940582960047768	0.16342708485859572	0.14700975213307468
GOTERM_MF_5	GO:0016502~nucleotide receptor activity	3	1.7142857142857144	0.023339767067389786	P2RY12, P2RY13, P2RY14	78	6	1836	11.76923076923077	0.6856367774810779	0.08797296817708458	0.06822393450467783
GOTERM_MF_5	GO:0001608~G-protein coupled nucleotide receptor activity	3	1.7142857142857144	0.023339767067389786	P2RY12, P2RY13, P2RY14	78	6	1836	11.76923076923077	0.6856367774810779	0.08797296817708458	0.06822393450467783
GOTERM_MF_5	GO:0001614~purinergic nucleotide receptor activity	3	1.7142857142857144	0.023339767067389786	P2RY12, P2RY13, P2RY14	78	6	1836	11.76923076923077	0.6856367774810779	0.08797296817708458	0.06822393450467783
GOTERM_BP_3	GO:0009887~animal organ morphogenesis	11	6.2857142857142865	0.023411598841073314	NR5A2, PTK7, LOC100224843, PTCH1, GATA6, GATA5, AXIN2, BMPR1B, NR2E3, TGFBR1, BMPR1A	73	143	2074	2.1854583772391987	0.9999723164408302	0.7408098776139627	0.7408098776139627
GOTERM_BP_3	GO:0051241~negative regulation of multicellular organismal process	11	6.2857142857142865	0.023411598841073314	HSPA9, MC1R, ADGRB2, ADGRB3, PTCH1, GPR171, ADGRB1, GATA6, GATA5, AXIN2, BMPR1A	73	143	2074	2.1854583772391987	0.9999723164408302	0.7408098776139627	0.7408098776139627
GOTERM_BP_5	GO:0009887~animal organ morphogenesis	11	6.2857142857142865	0.02364349168591902	NR5A2, PTK7, LOC100224843, PTCH1, GATA6, GATA5, AXIN2, BMPR1B, NR2E3, TGFBR1, BMPR1A	69	143	1952	2.176142697881828	0.9999999999584265	1.0	1.0
GOTERM_BP_4	GO:0010556~regulation of macromolecule biosynthetic process	20	11.428571428571429	0.02486276939591882	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	344	2043	1.6271105447594776	0.9999999992588753	0.9145428596642552	0.9145428596642552
GOTERM_CC_5	GO:0099513~polymeric cytoskeletal fiber	10	5.714285714285714	0.025574042609251935	LOC100227468, LOC115491358, LOC100224644, LOC115491353, LOC100230278, LOC101233849, LOC100229354, LDLRAP1, LOC100224585, HID1	82	99	1856	2.286277408228628	0.970498585013088	1.0	1.0
GOTERM_BP_4	GO:0009887~animal organ morphogenesis	11	6.2857142857142865	0.025699365169814137	NR5A2, PTK7, LOC100224843, PTCH1, GATA6, GATA5, AXIN2, BMPR1B, NR2E3, TGFBR1, BMPR1A	73	143	2043	2.152792413066386	0.9999999996380547	0.9145428596642552	0.9145428596642552
GOTERM_BP_4	GO:0051241~negative regulation of multicellular organismal process	11	6.2857142857142865	0.025699365169814137	HSPA9, MC1R, ADGRB2, ADGRB3, PTCH1, GPR171, ADGRB1, GATA6, GATA5, AXIN2, BMPR1A	73	143	2043	2.152792413066386	0.9999999996380547	0.9145428596642552	0.9145428596642552
GOTERM_BP_1	GO:0032502~developmental process	30	17.142857142857142	0.02575414599584021	RAX, GATA6, GATA5, KLHL12, IKZF1, NR2E3, SIX6, HNF4A, GPR171, LOC100220115, ALX1, MNX1, HSPA9, HSPA5, LAMB2, LOC100224843, PTCH1, PCDH8, LAMB1, AXIN2, TGFBR1, LOC100231893, NR5A2, ADGRB2, PTK7, ADGRB3, ADGRB1, DCX, BMPR1B, BMPR1A	73	620	2129	1.4111798497569596	0.40656750207005643	0.244664386960482	0.244664386960482
